;Smiles;Output
260;O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1;0,4
261;CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1;3,69
262;COc1ccnc(CCc2nc3cccnc3[nH]2)c1;1,69
263;O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1;3,3
264;CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1;2,3
265;CC(C)C(NC(=O)Cn1c(-c2cccnc2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F;3,05
266;C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12;2,16
267;N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1;2,55
268;O=S(=O)(Nc1nccs1)c1cc(Cl)ccc1Cl;1,14
269;O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1;3,32
270;COc1ccc(-c2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)cc1;2,97
271;Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1;3,46
272;Oc1ccc2nc(-c3ccccc3)sc2c1;3,99
273;NS(=O)(=O)c1nc2ccccc2s1;1,35
274;CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1;-0,75
275;OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O;3,99
276;NC(=O)c1ccccc1OCc1ccccc1;2,5
277;CC1CC(=O)Nc2ccccc2N1;0,56
278;NC(=O)N1c2ccccc2CC(=O)c2ccccc21;1,28
279;Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1;4
280;COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC;2,8
281;CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O;0,2
282;O=C1CCOc2nc(C#CC3CCCC3)ccc21;3
283;CN1CCN2c3ncccc3Cc3ccccc3C2C1;2,82
284;COc1ccccc1-c1nnc(N)[nH]1;0,91
285;COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1OC;1,4
286;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1;1,84
287;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1;0,12
288;CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1;0,96
289;CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1;3,81
290;COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COC(C)=O;2,07
291;C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1;3,16
292;CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O;1,73
293;COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC;0,84
294;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1;1,74
295;NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1;1,32
296;CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12;2,7
297;Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1;1,16
298;C=CCNS(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1;3,07
299;COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1;3,5
300;O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(Cl)c1;1,92
301;NC12CC3CC(CC(C3)C1)C2;-0,98
302;CNC(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1;1,7
303;O=c1ccc(=O)c2ccccc2[nH]1;1,02
304;CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1;2,32
305;Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1;2,8
306;O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCCC2)o1;3,72
307;CC[C@H](NC(=O)c1c(CN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1;4,18
308;CCOC(=O)Nc1cccc([C@@H](c2ccc(C(=O)N(C)CC)cc2)N2CCN(Cc3nc[nH]c3C)CC2)c1;2,32
309;Nc1nc(-c2ccccc2)cs1;2,43
310;COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1;2,92
311;Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1;1,38
312;CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1;4,23
313;CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O;-0,2
314;COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1;2
315;CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc(N)c3)n2)CC1;1,35
316;Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1;2,83
317;CS(=O)(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1;2,1
318;CN1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cn2)CC1;2,36
319;CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(Br)ccc12)c1ccccc1;3,18
320;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(F)cc(F)cn23)n1;3,2
321;CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C;2,23
322;NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1;3,4
323;O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12;2,95
324;COc1cc(N2CCN(C)CC2)c2nc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(N(C)C)c2c1;3,3
325;Cc1nn(C2CCN(C)CC2)cc1-c1cnc(N)c(-c2nc3ccccc3o2)c1;3,4
326;CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1;2,11
327;CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1;3,49
328;CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(NC(=O)OCC(F)(F)F)c1=O)C(=O)C(F)(F)F;2,37
329;Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl;2,33
330;COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1;0,78
331;CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC;3,29
332;CCNc1nc(C#N)nc(Nc2ccccc2)n1;3,11
333;O=C1CCOc2nc(/C=C/c3ccccc3)ccc21;3,2
334;COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCCC1;2,7
335;NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O;1,78
336;c1ccc(CNCCNCc2ccccc2)cc1;0,73
337;CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1;1,96
338;Cc1cc(Oc2ccc3c(c2)OCO3)nc(Oc2ccc(-n3ccnc3)cc2)n1;3,47
339;CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1;1,92
340;COC(=O)CCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O;2,96
341;C[C@@H]1CN(c2noc(C3CC3)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1;3,1
342;CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1;3,9
343;O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1;2,53
344;Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N;2,6
345;CN1CCN(c2cc(F)cc3c(=O)cc(C(=O)Nc4ccc(N5CCOCC5)cc4)[nH]c23)CC1;2,7
346;CC(C)Oc1cc(OCCc2cccnc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1;0,81
347;Cn1c(-c2ccc(O)nc2)nc2ccccc21;1,2
348;CCOC(=O)C1(c2cccc(O)c2)CCCN(CC2CC2)C1;1,89
349;O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1;3
350;CCC(CC)NC(=O)c1cnn(-c2ccccc2Cl)c1NS(=O)(=O)c1ccc(C)cc1;0,65
351;O=c1[nH]n(Cc2ccsc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12;1,11
352;Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C;2,8
353;Cc1cc(NC(=O)Nc2ccc(Cl)cc2)n(C)n1;2,96
354;CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(N2CCOCC2)c1;3,73
355;Cc1ccc(Cl)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1;2,16
356;CN(C)S(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1;3,13
357;C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C;3,67
358;CC(CN(C)C)CN1c2ccccc2CCc2ccccc21;2,95
359;Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1;3,8
360;Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1;3,02
361;O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1;3,02
362;CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1;2,1
363;CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC;0,05
364;Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O;3,48
365;COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C(N)=O;2,82
366;O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br;3,9
367;COc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1;1,39
368;C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12;3,22
369;O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@H]2CCCNC2)ccc1Cl;2,18
370;COCCS(=O)(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1;2,75
371;O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12;3,2
372;Cc1cccc(Nc2ccccc2C(=O)O)c1C;1,89
373;CCCc1c(OCc2ccc(C(=O)O)c(Br)c2)ccc(C(C)=O)c1O;2,3
374;CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1;3,56
375;CCCN[C@H]1CCc2nc(N)sc2C1;3,15
376;Nc1nc(OCc2nccs2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O;0,47
377;CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21;2,46
378;Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2F)cc1;1,69
379;O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1;2,13
380;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1;0,99
381;Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1ccc2ncccc2c1;3,87
382;c1ccc(-c2nnc(-c3ccccc3)s2)cc1;4,2
383;CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1;-0,35
384;Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCc3ccccc3)cnn2-c2ccccc2)cc1;1,9
385;CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1;1,98
386;CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1;2,51
387;Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4)CC3)CC2)cc1;1,6
388;C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1;0,8
389;CC(C)Oc1cc(-n2cnc3cnc(N[C@@H](C)c4ncc(F)cn4)nc32)n[nH]1;2,41
390;Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl;2,3
391;Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1;0,31
392;O=C(O)c1ccccc1Cn1nnc(-c2cccc(OCc3ccc4ccccc4n3)c2)n1;2,1
393;O=C(c1ccc(Cl)cc1)C1CCN(C(=O)C2CC2)CC1;2,72
394;COCCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1;0,01
395;COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3)c2cc1OC;2,82
396;O=C(Nc1cccc(NC(=O)c2ccccc2)n1)c1ccccc1;4,02
397;N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1;0,76
398;CCc1[nH]nc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)c1C;2,79
399;C#CCN(c1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1)c1cc(Cl)ccc1Cl;2,8
400;Nc1ccc2ncccc2c1;1,33
401;CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(CCc2ccccc2)C1)C1CCCCC1;1,65
402;Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)nccc2n1CC(=O)O;0,92
403;O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Br)cc54)CC3)nc2N1;1,42
404;CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1;1,68
405;CC(C)CNc1nc(C#N)nc(N2CCNCC2)c1N;0,7
406;C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO;2,03
407;O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21;4,46
408;Cc1c(Oc2ccc(Cl)cc2)c2cc(C(F)(F)F)ccc2n1CC(=O)O;2,28
409;CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1;2,9
410;CN(C)CCCN1c2ccccc2CCc2ccccc21;2,49
411;CN1CCOc2cc(COC3CCCCC3)cnc21;3,1
412;CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)CN2CCOCC2)c1=O)C(=O)C(F)(F)F;2
413;COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC;2,61
414;COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1;3,37
415;O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(F)cc2[nH]cnc12;0,29
416;O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12;2,67
417;CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21;2,74
418;CC(=O)c1ncccc1NC(=O)[C@H]1CC[C@H](N2C(=O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3C2=O)CC1;3,01
419;CC(=O)Nc1ccc2nc(-c3cccc(F)c3)cc(O)c2c1;2,41
420;COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)cc(C)c2c1;2,41
421;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(F)cccn23)n1;3,5
422;C=CCOc1ccccc1OCC(O)CNC(C)C;0,2
423;COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1;0,83
424;O=C(c1scc2c1CCCC2)N1CCCCC1;3,16
425;NC(=O)Nc1sc(-c2ccc(OCCN3CCCCC3)cc2)cc1C(N)=O;1,2
426;CC(C)C(NC(=O)Cn1c(-c2cccs2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F;2,02
427;CS(=O)(=O)c1ccc2nc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)CC3)sc2c1;1,49
428;Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1;0,87
429;CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1;3,13
430;CCS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2;-0,11
431;COc1ccc(OC)c(-c2cccc3c(N)c(C(=O)NC(C)C)nnc23)c1;3,65
432;O=c1cc(N2CCOCC2)oc2c(-c3cccc(-c4ccsc4)c3)cccc12;4,2
433;CC(C)(C)c1cc2nc3c(c(O)n2n1)CN(Cc1ccccc1)C3=O;1,9
434;Cc1ncc(-c2ccnc(Nc3ccccc3)n2)n1C(C)C;3,58
435;[O-]c1c2c(nn1-c1ccc(Cl)cc1)c1ccccc1c[n+]2Cc1ccccc1;4,5
436;N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3oc4ccccc4c3C2)CC1;3,01
437;COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1;2,9
438;O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12;2,45
439;CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1;3,4
440;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCCC4)c3)c2s1;-0,28
441;COc1ccc(-c2c(C)c3ccc(OC)cc3oc2=O)cc1;3,31
442;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O;1,8
443;COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1OC;2,95
444;CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1;3,4
445;CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2nc(N)sc12;4,5
446;CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC;3,65
447;CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1;0,95
448;Cc1ccc(O)c(O)c1;1,37
449;CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;1,6
450;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1;4,1
451;Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl;2,65
452;N#Cc1cc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)ccc1F;2,71
453;CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1;2,24
454;CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21;2,42
455;COc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1;3,13
456;Cc1ncc(CO)c(CO)c1O;-0,58
457;NC(=O)Nc1sc(-c2ccc(CNC3CCCC3)cc2)cc1C(N)=O;1,22
458;CCCSc1nc2ccc(NC(=O)CCC(=O)O)cc2s1;0,5
459;CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1;1,34
460;Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1;1,84
461;Cc1nnc(C)c2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12;1,93
462;CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CC2;3,3
463;Fc1cc(F)cc(-c2cc(N(CCCN3CCCCCC3)Cc3ccc4c(c3)OCO4)on2)c1;3,84
464;COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1;1,55
465;CC(C)c1ccccc1Nc1nc(SCc2cccs2)n[nH]1;4,21
466;Nc1nc2ccc(F)cc2s1;2,2
467;COc1cc(N2CC[C@@H](N(C)C)C2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1;2,7
468;O=S(=O)(Nc1nccs1)c1ccc(O)cc1;0,36
469;Clc1cccc(Nc2ncnc3ccccc23)c1;3,9
470;O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCCC1;2,75
471;NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(Cl)c3)sc12;2,94
472;O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1;4,36
473;Cn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21;1,63
474;CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1;2,79
475;COc1cccc(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1;2,65
476;CCCS(=O)(=O)N1CCCC(C(=O)N2CCC(Cc3ccccc3)CC2)C1;3,44
477;COC1(c2ccc(NC(=O)c3cc(=O)c4cc(F)cc(-c5c(C)nn(C)c5C)c4o3)cn2)CCOCC1;2,98
478;CNC(=O)c1ccc(CCC(COc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)N2C(=O)CSC2=O)cc1;3,5
479;CN1CCCC1c1cccnc1;0,5
480;Oc1nc2cc(Cl)cc(Cl)c2c(O)c1-c1ccccc1;1,6
481;CN(C)c1cccc2c(S(=O)(=O)Nc3cnccn3)cccc12;0,9
482;O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21;2,4
483;NCc1nc2ccccc2[nH]1;0,4
484;O=C(O)c1cc(-c2ccncc2)nc2ccc(F)cc12;-0,8
485;Nc1nccc(-c2ccccc2)n1;2
486;OCCN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1;2,37
487;Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCCC3)cc(N3CCOCC3)c2)n1;4,2
488;Oc1ccc(-c2cnc3ccccc3n2)cc1;3,3
489;COc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3;2,4
490;CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O;2,4
491;O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CC1CC(F)(F)C1;3,9
492;CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N(C)C)c(Cc3ccccc3C(F)(F)F)sc21;2,9
493;CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1;1,64
494;N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1;4,2
495;CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)noc12;3,92
496;O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O;0,59
497;CCOc1ccc(Oc2ccc(S(=O)(=O)NC(=O)c3cccc(-c4ccc(Cl)c(Cl)c4)c3)cc2)cc1;2,94
498;O=c1c(O)cccc2cc(O)c(O)c(O)c12;2,03
499;Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O;2,35
500;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1;1,21
501;Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1CC(=O)O;2,87
502;Cc1ccc(-c2cn(C)c(C)n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1;2,71
503;CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;4
504;CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2;1,49
505;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1;1,99
506;O=C1c2ccc(O)cc2C(=O)N1c1cccc(O)c1;2
507;NS(=O)(=O)c1ccc(NCc2ccccc2)cc1;1,7
508;CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1;2,6
509;CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2;3,84
510;O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F;1,13
511;CN1CC=CCC(c2cc3ccccc3o2)C1;2,47
512;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1;2,41
513;CC(=O)Nc1ccc2ccn(-c3cc(Nc4ccn(C)n4)n4ncc(C#N)c4n3)c2c1;3,57
